gene_id	gene_name	max_TPM	min_TPM	mean_TPM	median_TPM
ENSG00000000003	TSPAN6	2.23110580803072	0	0.0793219037487786	0.0348414736694396
ENSG00000000005	TNMD	0.515283749157812	0	0.00801540416980433	0
ENSG00000000419	DPM1	63.8799905950753	0	9.69917323376589	6.69475028053579
ENSG00000000457	SCYL3	10.6168361357566	0.0471289593716507	2.14774015089064	1.65590629479127
ENSG00000000460	C1orf112	3.57828744161763	0.0124695668094561	0.467561013950842	0.304242919877209
ENSG00000000938	FGR	1891.59869548737	13.5625762705114	412.075801032164	310.395030591319
ENSG00000000971	CFH	12.1411809568378	0.0163106369087715	0.505108820640013	0.182397431280324
ENSG00000001036	FUCA2	40.2660816291287	0.287739881015438	6.75417536163986	4.98058333881232
ENSG00000001084	GCLC	15.1692145668431	0.0779105218634397	1.48105565293779	1.04400556795117
ENSG00000001167	NFYA	68.6310621620114	0.353510559974442	9.72881516606934	6.96532696309554
ENSG00000001460	STPG1	1.05013433076171	0	0.197806264505416	0.146001179999699
ENSG00000001461	NIPAL3	8.93255821562625	0.0417568024198362	1.58049688060048	1.0926589881671
ENSG00000001497	LAS1L	17.9948478919788	0	3.18972157848762	2.42000036538315
ENSG00000001561	ENPP4	28.6239332901275	0.0159978295317189	1.75007341878551	0.897827634264238
ENSG00000001617	SEMA3F	9.69688380565784	0	0.257997157590727	0.0732634646466696
ENSG00000001626	CFTR	0.18155036111541	0	0.00407825058488642	0
ENSG00000001629	ANKIB1	16.2374955401225	0.0526799276726329	1.92676509371688	1.17443999820747
ENSG00000001630	CYP51A1	7.47348728072607	0	0.401854971998062	0.112606036939694
ENSG00000001631	KRIT1	3.8239918984405	0	0.569819174979849	0.37470840563674
ENSG00000002016	RAD52	6.02276143367678	0.0370879749114859	1.01324499953973	0.694900674421759
ENSG00000002079	MYH16	0.066713193066411	0	0.00118768063376417	0
ENSG00000002330	BAD	43.5151311570386	0.738079154774411	10.9720170503855	9.34008010411771
ENSG00000002549	LAP3	83.1648335254979	0.333061874862535	11.8691746511566	7.56436309809703
ENSG00000002586	CD99	187.934089742155	0	32.3190002808286	24.4744971748025
ENSG00000002587	HS3ST1	0.735572380890893	0	0.0958604190836769	0.053632876292372
ENSG00000002726	AOC1	38.3382546524256	0	0.926423839518266	0.159656403323796
ENSG00000002745	WNT16	1.0176582024339	0	0.10019829512195	0.0531876285364554
ENSG00000002746	HECW1	0.0849410874970458	0	0.00236411660117898	0
ENSG00000002822	MAD1L1	28.5648258141605	0.147579171557282	3.84495681481916	2.74724813816358
ENSG00000002834	LASP1	321.695458194637	0	63.1060321796603	49.862664941441
ENSG00000002919	SNX11	96.5146286675979	0	16.5571523862044	12.6721984211442
ENSG00000002933	TMEM176A	222.435733449563	0.00675956077304303	7.64094626726784	3.24314218658946
ENSG00000003056	M6PR	89.1390829523905	0.776009036675844	19.7465031064006	14.4926727459685
ENSG00000003096	KLHL13	0.89958828222301	0	0.0315997654844425	0.0161926451814004
ENSG00000003137	CYP26B1	0.882267157082436	0	0.0517450976361957	0.0159576820484081
ENSG00000003147	ICA1	5.0796694345547	0.0354401736861113	0.834399578316188	0.607212094592653
ENSG00000003249	DBNDD1	8.68546320966249	0	0.340329666108697	0.175827388846628
ENSG00000003393	ALS2	6.39708475213691	0.0147975511221497	0.703642863366746	0.527136637238198
ENSG00000003400	CASP10	67.0692948737334	0.16852874753488	7.5753804563813	5.84417517682957
ENSG00000003402	CFLAR	251.772475275443	0.582644841406331	30.4678878165727	20.9226993304325
ENSG00000003436	TFPI	3.77830110750388	0.00298317506999412	0.214533503228925	0.105221613703882
ENSG00000003509	NDUFAF7	23.6525681966712	0.099269725815386	3.27902296639973	2.17796439478843
ENSG00000003756	RBM5	116.74390562779	0.783278920284654	21.5449400427951	17.6942052624776
ENSG00000003987	MTMR7	1.62550559342774	0.00457281483180057	0.191010434299014	0.133162766546879
ENSG00000003989	SLC7A2	3.91243975574108	0	0.0958669175941191	0.0343577296527709
ENSG00000004059	ARF5	268.453239540073	1.81077917701937	70.8439304302611	59.7453105223826
ENSG00000004139	SARM1	3.10643301234699	0	0.436083117523727	0.29567683752268
ENSG00000004142	POLDIP2	91.4687356421123	0	20.0799422725967	17.4864043322539
ENSG00000004399	PLXND1	49.5488234604403	0.284802447317758	7.31831939329911	5.28249782631875
ENSG00000004455	AK2	50.3561878301585	0.374207549118732	9.93542200216989	7.36328694612136
ENSG00000004468	CD38	18.8015298881243	0.0190192524043566	2.52309243262316	1.39741102322295
ENSG00000004478	FKBP4	568.002879363588	0.60323463569361	16.8062949021225	6.84639874836752
ENSG00000004487	KDM1A	21.0294005841743	0.141656110443923	4.35733771713672	3.252268350251
ENSG00000004534	RBM6	79.9521272057618	0.760058960750116	15.1513423587783	11.5782611696604
ENSG00000004660	CAMKK1	45.0132652730519	0	7.55962749903073	4.91840007093818
ENSG00000004700	RECQL	23.2970380327425	0.0517642834430378	3.45987813944437	2.21664145841969
ENSG00000004766	VPS50	5.70945957907578	0.0142915857698164	0.804941456435081	0.576262401113883
ENSG00000004776	HSPB6	190.11910350009	0	2.96116690572915	0.375009845846187
ENSG00000004777	ARHGAP33	17.535114494354	0	2.31235859585627	1.65201596403468
ENSG00000004779	NDUFAB1	33.2694888658241	0	6.31928504571726	4.56817015678017
ENSG00000004799	PDK4	44.3303718210104	0.0720811563925765	4.74202031201896	2.08878244897031
ENSG00000004809	SLC22A16	5.53327665583778	0.00892168985016002	0.708870088276343	0.474072823258377
ENSG00000004838	ZMYND10	4.75937664531162	0.0221499647050031	0.565881346745329	0.397066839295841
ENSG00000004846	ABCB5	0.194891487918965	0	0.00578818734604849	0
ENSG00000004848	ARX	0.393092651225572	0	0.00779381496393378	0
ENSG00000004864	SLC25A13	10.7063907871281	0.0594641130355987	1.94846025529162	1.33622572553438
ENSG00000004866	ST7	4.14721145980202	0.0835267757540781	0.889267468143819	0.681368999921157
ENSG00000004897	CDC27	19.1210802401212	0	3.51555599334257	2.76793114199019
ENSG00000004939	SLC4A1	448.485193831344	0	45.5344690433025	33.5878046122149
ENSG00000004948	CALCR	0.0267522281192536	0	0.00062709689472173	0
ENSG00000004961	HCCS	39.6247444873263	0	5.31980754734389	4.38875022842933
ENSG00000004975	DVL2	18.1236883613847	0	3.25838530890604	2.42536369532007
ENSG00000005001	PRSS22	3.72407775097718	0	0.101299419517035	0.0348303239034086
ENSG00000005007	UPF1	93.9897736360165	0	21.1318929909816	16.5421257349823
ENSG00000005020	SKAP2	239.199262565711	0.478516237843636	30.3080734407525	18.7768273874903
ENSG00000005022	SLC25A5	431.257069641057	0	73.6742405571852	54.9623637312331
ENSG00000005059	MCUB	32.697709396682	0.207690837873915	5.85415286931197	4.146943158052
ENSG00000005073	HOXA11	0.347233732263212	0	0.0120357730214619	0
ENSG00000005075	POLR2J	138.011983191936	3.49943025016076	34.7007215498942	29.5269047583746
ENSG00000005100	DHX33	6.82793550699813	0	1.00331842649175	0.680424829345043
ENSG00000005102	MEOX1	3.98407420386886	0	0.25576624492906	0.161094663336426
ENSG00000005108	THSD7A	0.206326359588046	0	0.0134393194351672	0.00526471980688814
ENSG00000005156	LIG3	6.91817058502454	0	1.35264165937499	1.00291944823985
ENSG00000005175	RPAP3	19.2666938997829	0.0222099237227037	2.19375917997749	1.55111503262969
ENSG00000005187	ACSM3	2.36794786513897	0	0.320514816629202	0.197735743778959
ENSG00000005189	REXO5	4.06036760554934	0	0.274972646461415	0.179873777440375
ENSG00000005194	CIAPIN1	23.8565598546345	0	4.96879986031211	3.92252023852479
ENSG00000005206	SPPL2B	32.6559349524136	0	5.7379073301816	4.46918594817267
ENSG00000005238	FAM214B	65.9451413377854	1.80466483186645	21.7294932190525	17.9919773703789
ENSG00000005243	COPZ2	11.6203347749481	0	0.883541319985664	0.506139131598245
ENSG00000005249	PRKAR2B	46.7853271124608	0.076682324750474	4.6646086981634	2.77481507428356
ENSG00000005302	MSL3	179.60412540245	0	30.2033114966949	18.6752299085352
ENSG00000005339	CREBBP	123.902976415422	0	8.8373811173373	7.22745671044142
ENSG00000005379	TSPOAP1	65.0636957345319	0	3.92248389150785	1.70914028565452
ENSG00000005381	MPO	633.057545747123	0	38.4905268792457	9.04991495426206
ENSG00000005421	PON1	9.30449052146898	0	0.0835821011430523	0
ENSG00000005436	GCFC2	5.29643306622939	0.0119283600395118	0.768966704084407	0.457432057051916
ENSG00000005448	WDR54	24.0423876861814	0.0725425589793516	2.71435132141598	1.73496803663965
ENSG00000005469	CROT	6.05132317476694	0.0102870570296848	0.605034487808575	0.399747447399458
ENSG00000005471	ABCB4	1.44749280225193	0	0.132062480593317	0.0782632136170444
ENSG00000005483	KMT2E	85.2028270661545	0.30601608312827	9.85414012854844	6.94418014441864
ENSG00000005486	RHBDD2	165.971926981575	1.0974429710175	38.4119230660097	31.3277539542948
ENSG00000005513	SOX8	1.82789885090628	0	0.138955598893727	0.087087006067092
ENSG00000005700	IBTK	7.50215025666625	0.0149480595312846	1.25415305024743	0.801605338818173
ENSG00000005801	ZNF195	3.52843794874498	0.0126542639204256	0.561473409987612	0.373719697486909
ENSG00000005810	MYCBP2	17.0242206580951	0.0553432071149756	2.41100082738786	1.72744920525974
ENSG00000005812	FBXL3	29.5126860987176	0.054749398832682	3.84371065299429	2.39040689863805
ENSG00000005844	ITGAL	670.636211898826	0	72.355764910436	54.3898188101537
ENSG00000005882	PDK2	8.36948248421545	0	1.37395708325104	0.993901800952929
ENSG00000005884	ITGA3	3.57057501800615	0	0.338783069512538	0.218165100135463
ENSG00000005889	ZFX	17.8251931570776	0	2.4976548609538	1.80809238223823
ENSG00000005893	LAMP2	410.383918220818	0	52.5625643974432	40.3138043849424
ENSG00000005961	ITGA2B	875.362027303636	0	20.3320606579668	10.1331805656653
ENSG00000005981	ASB4	0.560457075915888	0	0.00866462496266005	0
ENSG00000006007	GDE1	148.22156293237	0	17.5214055539929	14.2167763100608
ENSG00000006015	REX1BD	54.9508809599007	0	7.87544677259667	5.80357225072848
ENSG00000006016	CRLF1	11.7022465861195	0	0.567010650229352	0.402730487688283
ENSG00000006025	OSBPL7	40.9180280811855	0	3.84047145041961	2.16553633065598
ENSG00000006042	TMEM98	5.24313499451521	0	0.121047177929201	0.0437177834627783
ENSG00000006047	YBX2	1.34564965107583	0	0.0387636316681352	0.0196225239783014
ENSG00000006059	KRT33A	0.175650386154332	0	0.00529589424374753	0
ENSG00000006062	MAP3K14	33.6042514578846	0	6.0627925758346	4.85335579604555
ENSG00000006071	ABCC8	0.150772454642039	0	0.00772511487201629	0.0045853877998353
ENSG00000006116	CACNG3	0.76826572985508	0	0.0217364576158464	0
ENSG00000006118	TMEM132A	3.4652001579026	0	0.112687694279767	0.0642973857379648
ENSG00000006125	AP2B1	81.5783177675654	0	19.954381907571	16.8202106818507
ENSG00000006128	TAC1	0.983788444839186	0	0.0261742841368767	0
ENSG00000006194	ZNF263	13.3311875495328	0	2.85730189951335	2.18211928272955
ENSG00000006210	CX3CL1	5.98224861455132	0	0.136204048920575	0.0424243915238859
ENSG00000006282	SPATA20	30.4939933663313	0	3.58230835158517	2.16377200832795
ENSG00000006283	CACNA1G	0.465169701606841	0	0.0144047438732633	0.00425115240720073
ENSG00000006327	TNFRSF12A	110.937847756474	0	3.60284223077824	2.40585969567183
ENSG00000006377	DLX6	0.405211521362191	0	0.00281660368805265	0
ENSG00000006432	MAP3K9	3.11039420289055	0	0.262985388658552	0.161665242472328
ENSG00000006451	RALA	22.9423030940427	0.153727647055609	3.59249391467843	2.6170349769101
ENSG00000006453	BAIAP2L1	4.44409629985684	0	0.347670477601571	0.213939053504434
ENSG00000006459	KDM7A	64.4046204550241	0.408325089248915	8.491639818587	5.69657645826423
ENSG00000006468	ETV1	0.468757143324223	0	0.0239486699993209	0.0135963464501799
ENSG00000006530	AGK	10.7922653340158	0.0161168150357704	1.48016591934473	0.898934498084679
ENSG00000006534	ALDH3B1	58.5685143841233	0.161791230092328	11.8303515642089	9.34433418674917
ENSG00000006555	TTC22	10.3651728420936	0.0342645282710067	1.00983951188397	0.743837156377337
ENSG00000006576	PHTF2	14.6073065352628	0.0276456690483173	1.58494667291083	0.942613460763593
ENSG00000006606	CCL26	1.0026137088625	0	0.0492113565284699	0
ENSG00000006607	FARP2	3.71842937378604	0.0153064496886194	0.418823982214862	0.282874002152098
ENSG00000006611	USH1C	0.079537264428415	0	0.00458825790462017	0
ENSG00000006625	GGCT	12.9241827125827	0.0185590588318226	1.98773742333671	1.38275744395297
ENSG00000006634	DBF4	13.1854383575995	0.00948265148242522	1.19726615778579	0.719792237439751
ENSG00000006638	TBXA2R	6.55008534126831	0	0.933533890878844	0.677541415325678
ENSG00000006652	IFRD1	238.464782764516	0.495828958018084	18.0227295420355	10.8993716964402
ENSG00000006659	LGALS14	0.301530411068431	0	0.0142276851610095	0
ENSG00000006695	COX10	11.0122324385451	0	2.12945307252666	1.55584337104665
ENSG00000006704	GTF2IRD1	1.25108939160178	0	0.0814785409302182	0.0354508078231957
ENSG00000006712	PAF1	85.6309557337083	0	23.247764158178	19.5501764313114
ENSG00000006715	VPS41	24.207589292896	0.125239761206882	3.76898592673709	3.00192198926037
ENSG00000006740	ARHGAP44	1.01128956638154	0	0.065490351806633	0.0354751784986627
ENSG00000006744	ELAC2	27.7830024002248	0	4.50597530908521	3.44615053626012
ENSG00000006747	SCIN	0.334395416217871	0	0.0166626668951942	0.00671659974152199
ENSG00000006756	ARSD	13.257235287393	0	2.65585366346029	2.15677792676737
ENSG00000006757	PNPLA4	8.99579751253985	0	0.864722912246005	0.649441674450576
ENSG00000006788	MYH13	0.0875260611065462	0	0.00125172861789458	0
ENSG00000006831	ADIPOR2	43.8317687502321	0.410168843659127	10.2429622310291	8.4834163197982
ENSG00000006837	CDKL3	0.552901502763091	0	0.0179121236658086	0.0067317006408717
ENSG00000007001	UPP2	0.260430035817398	0	0.00703699879686777	0
ENSG00000007038	PRSS21	6.96912638016858	0	0.681318853846626	0.370506110579694
ENSG00000007047	MARK4	32.3941001874132	0	5.83197820549401	4.71659544407458
ENSG00000007062	PROM1	0.502865074911282	0	0.0342780144264938	0.0157996103088105
ENSG00000007080	CCDC124	90.761634590805	0	16.9139823033879	13.7993574488105
ENSG00000007129	CEACAM21	70.981475277688	0	10.9480335372642	7.41678057853292
ENSG00000007168	PAFAH1B1	68.8338868586525	0	13.7753120384841	11.3904898936652
ENSG00000007171	NOS2	0.327718385950953	0	0.0187466530169907	0.00886257910465628
ENSG00000007174	DNAH9	0.129655172987853	0	0.0030547096593767	0
ENSG00000007202	KIAA0100	43.879496274907	0	7.71256620753206	6.12821251982317
ENSG00000007216	SLC13A2	0.0652139040095868	0	0.00342574231184812	0
ENSG00000007237	GAS7	230.123243657871	0	39.6584852437807	22.8169527237214
ENSG00000007255	TRAPPC6A	64.0761536921408	0	11.8562343440188	9.08395891561265
ENSG00000007264	MATK	154.979828214554	0	12.996022552858	5.68746278802722
ENSG00000007306	CEACAM7	1.07470195868289	0	0.0414388360094316	0.0166210223770111
ENSG00000007312	CD79B	182.479475388524	0	17.726010035523	11.7977413457089
ENSG00000007314	SCN4A	3.20191728224342	0	0.0930451108164489	0.0311469914412668
ENSG00000007341	ST7L	3.65720474185979	0.0135995474887234	0.516821319159538	0.338233818864512
ENSG00000007350	TKTL1	137.845288242827	0	5.04623905768208	1.79450257100924
ENSG00000007372	PAX6	0.0558255182118859	0	0.00452387508078745	0.00173918244595456
ENSG00000007376	RPUSD1	42.2539376633295	0	8.82579843931492	7.47775726848141
ENSG00000007384	RHBDF1	1.96212268854235	0.00518834225458021	0.137131973829335	0.0660603638325645
ENSG00000007392	LUC7L	35.5964910415765	0	5.51361600403845	4.13179182565905
ENSG00000007402	CACNA2D2	19.5131611068106	0.00898119664153921	1.23499132572092	0.466310604020325
ENSG00000007516	BAIAP3	27.7539682485649	0	3.16508635817658	1.94418910941081
ENSG00000007520	TSR3	81.1870951148434	0	19.6811167749955	16.6066727937022
ENSG00000007541	PIGQ	27.9311544746041	0	3.86978292483099	3.20238547777419
ENSG00000007545	CRAMP1	10.6865179820859	0	1.3946523689251	0.978634911668477
ENSG00000007866	TEAD3	6.83274130820722	0.00619698684842982	0.564450874229565	0.280093400665187
ENSG00000007908	SELE	0.426320332067189	0	0.0245474299786492	0.00947700475711769
ENSG00000007923	DNAJC11	8.63043371713122	0.0651028504904794	2.06219808282577	1.4998189046159
ENSG00000007933	FMO3	14.0727461457982	0	0.152483526402459	0.0190432622439527
ENSG00000007944	MYLIP	180.580789316128	0.47883350833057	21.45356553453	15.6009800162729
ENSG00000007952	NOX1	0.308462431599009	0	0.00680813161599515	0
ENSG00000007968	E2F2	31.7325077333355	0.877850274170393	5.52770571002296	4.08611268346322
ENSG00000008018	PSMB1	132.583576027262	1.15251256315672	28.9130952312942	22.1219778750943
ENSG00000008056	SYN1	20.0066451983494	0	1.08498031132333	0.459762900458454
ENSG00000008083	JARID2	75.3231167336022	0.165046278824492	8.01364981401383	5.47950564428719
ENSG00000008086	CDKL5	5.62707966258248	0	0.677995669877683	0.517465811947122
ENSG00000008118	CAMK1G	0.896699777496968	0	0.0221286023744847	0
ENSG00000008128	CDK11A	69.9937981074859	0.346763440224025	8.31029002866469	6.14578763036173
ENSG00000008130	NADK	451.091832156331	2.17839358436516	93.7611399427584	70.5553889646734
ENSG00000008196	TFAP2B	0.115745872847251	0	0.00238912330596533	0
ENSG00000008197	TFAP2D	0.0605707384254736	0	0.00124223126075738	0
ENSG00000008226	DLEC1	10.9200635562623	0.00355466742077486	1.03184550852004	0.546854620710072
ENSG00000008256	CYTH3	11.2882856224887	0.0461235931861867	1.57052868254401	1.13952536596124
ENSG00000008277	ADAM22	1.63359278792171	0.00279909593413672	0.142453326830118	0.0915776062800829
ENSG00000008282	SYPL1	75.3010010939841	0.303470562603216	10.0129752462954	7.6003040063651
ENSG00000008283	CYB561	18.5161140534172	0	1.81634063705492	1.11839711657973
ENSG00000008294	SPAG9	51.9486425764034	0	7.56369770285337	5.1849340502529
ENSG00000008300	CELSR3	3.6416710749462	0.00204638957571581	0.294821645846923	0.168538891345558
ENSG00000008311	AASS	1.48423347903973	0	0.13743717028518	0.0738243536465518
ENSG00000008323	PLEKHG6	8.23795559671598	0	0.152456384448284	0.0586306861350178
ENSG00000008324	SS18L2	25.136376578651	0.279224783476097	5.4352876310452	4.1944491799327
ENSG00000008382	MPND	34.7135284986698	0	6.19322676878644	5.00629758586633
ENSG00000008394	MGST1	23.2781699648718	0.0532790941863793	3.21544118502472	2.25262073367292
ENSG00000008405	CRY1	18.9709974643503	0.0214633503279113	1.44388757999402	0.751861080593755
ENSG00000008438	PGLYRP1	790.370948448805	0	191.845222467906	153.382706081866
ENSG00000008441	NFIX	18.9733510260604	0	3.06814556798554	2.57040762363364
ENSG00000008513	ST3GAL1	93.4837488950152	1.36894422446447	13.2576222896663	11.0709688433606
ENSG00000008516	MMP25	2442.29284956316	0	396.852245615612	233.418900748321
ENSG00000008517	IL32	639.578412165027	0	64.0772706494212	38.9830141582546
ENSG00000008710	PKD1	9.45100310771408	0	1.56202490866679	0.960279260384119
ENSG00000008735	MAPK8IP2	0.80420494026864	0	0.0773310300540325	0.0500849772751921
ENSG00000008838	MED24	26.561807617267	0	4.46579647370385	3.2216997306895
ENSG00000008853	RHOBTB2	7.3635853982323	0.0311328069008568	0.95961542373813	0.670084538200103
ENSG00000008869	HEATR5B	13.9927347515911	0.0686585213817705	2.54474966856165	1.92310916387232
ENSG00000008952	SEC62	70.7914609442104	0.671042156706579	11.3002062903935	8.64310503968376
ENSG00000008988	RPS20	694.198093507974	3.45555827250076	93.9052341010191	62.9524434290672
ENSG00000009307	CSDE1	202.501200633536	4.89876604213774	46.062236109991	37.8745130034976
ENSG00000009335	UBE3C	13.2000384637261	0.0922919151344271	2.89925082794087	2.25877421488107
ENSG00000009413	REV3L	5.74723361538462	0.0157396750782935	0.726916071452151	0.487353107728686
ENSG00000009694	TENM1	18.2492659522499	0	1.13831890366949	0.521743116411862
ENSG00000009709	PAX7	0.0655852735395698	0	0.00149229313706667	0
ENSG00000009724	MASP2	4.99888397356222	0	0.252816379676595	0.125181978674334
ENSG00000009765	IYD	1.28213333461088	0	0.0348384534894727	0.0115783708818258
ENSG00000009780	FAM76A	10.6480041761506	0.031250351917568	1.42132261971463	1.03381136583381
ENSG00000009790	TRAF3IP3	89.3579486459086	0.696141298772174	18.2559372247761	13.8724751686786
ENSG00000009830	POMT2	5.45216878469497	0.0409380234627573	0.705010710840312	0.562044928441977
ENSG00000009844	VTA1	20.8753307994134	0.0742829540556566	2.60797468326685	1.88942260925553
ENSG00000009950	MLXIPL	3.88374352627611	0	0.234424842358692	0.0827909800799696
ENSG00000009954	BAZ1B	24.6061650682848	0.19884603799016	4.73479681999728	3.42783452315278
ENSG00000010017	RANBP9	63.9351337185785	0.62801518390938	12.1686528068851	9.1231355190368
ENSG00000010030	ETV7	37.7027448796977	0	1.0731389992875	0.334773675436155
ENSG00000010072	SPRTN	8.63642030757509	0.0186769268000399	0.93498406285243	0.645464449581974
ENSG00000010165	METTL13	25.9067571181924	0.0741164931224996	3.77679622773797	2.96812719722305
ENSG00000010219	DYRK4	5.42458793342391	0.0446781682858907	0.992513716932068	0.667523578792891
ENSG00000010244	ZNF207	45.3258715417799	0	8.54555414296951	6.56722877184365
ENSG00000010256	UQCRC1	166.818045968094	1.3342673818031	36.6806167561364	29.589292611943
ENSG00000010270	STARD3NL	28.749482270951	0.162570399941176	4.68585553276511	3.33860375043036
ENSG00000010278	CD9	39.5539732989694	0.172165569582524	5.16547211162175	3.32331184736229
ENSG00000010282	HHATL	12.7846783410835	0	0.300215811162041	0.098648349033447
ENSG00000010292	NCAPD2	30.6281681181763	0.24534561205454	6.48011020071015	5.25892946855964
ENSG00000010295	IFFO1	80.4703982438874	0.375968079760094	12.823577307794	10.3816960809569
ENSG00000010310	GIPR	12.0712577918305	0	0.844795451867301	0.372070089252731
ENSG00000010318	PHF7	6.459215109148	0.0528164246292024	0.775980735554845	0.574385784996223
ENSG00000010319	SEMA3G	3.97337139641945	0	0.126720900170229	0.0767610893865988
ENSG00000010322	NISCH	56.4523199890911	0.720728936896377	13.5411218338327	10.6251729455788
ENSG00000010327	STAB1	224.647939109539	0.405613651186763	27.440028043464	18.2844684821522
ENSG00000010361	FUZ	16.4521439023157	0	4.10090804302016	3.2512507269828
ENSG00000010379	SLC6A13	1.73331467800064	0	0.0875510006140786	0.0516950051958435
ENSG00000010404	IDS	189.496198307015	0	23.8529469975945	18.2108557492709
ENSG00000010438	PRSS3	3.3629210856519	0	0.164047145075941	0.0815175296652962
ENSG00000010539	ZNF200	21.9901464228565	0	2.63790022046607	1.96059556226388
ENSG00000010610	CD4	174.809530837852	0.505438473336624	24.49049185769	15.8348057568033
ENSG00000010626	LRRC23	3.9409075962497	0.00793955141484216	0.78670043725727	0.599489176184967
ENSG00000010671	BTK	94.948038789378	0	17.8083316742871	13.9077922073844
ENSG00000010704	HFE	6.98134914226159	0	0.670117242912657	0.42828435601265
ENSG00000010803	SCMH1	12.0083488842186	0.0602396737632949	2.14909814944638	1.54161008211163
ENSG00000010810	FYN	116.691503822517	0.611892996090457	16.0990767223323	10.9813826791292
ENSG00000010818	HIVEP2	19.7197745081925	0.0486813020498325	1.98169211015822	1.23347261791033
ENSG00000010932	FMO1	2.54453855018134	0	0.0274991477036254	0
ENSG00000011007	ELOA	18.4707073053944	0.151996935193944	3.78666194702046	2.8972963366249
ENSG00000011009	LYPLA2	125.156736509993	0.825213499435278	31.0141877784385	26.3974994585401
ENSG00000011021	CLCN6	17.4652861978999	0.066459187276662	2.51461605404679	1.72688864337432
ENSG00000011028	MRC2	5.62995527255488	0	0.943554941601336	0.759001274734727
ENSG00000011052	NME1-NME2	133.84693489088	0	5.16823635806715	0.160655659908715
ENSG00000011083	SLC6A7	0.216115196883852	0	0.00824610795103345	0
ENSG00000011105	TSPAN9	11.0529532485748	0.0210694192795898	0.885586047613041	0.61106435026493
ENSG00000011114	BTBD7	6.90808708507475	0.0271168747643876	1.15923735594439	0.817663719021321
ENSG00000011132	APBA3	25.7240018117709	0	4.14627924466701	3.2966092536291
ENSG00000011143	MKS1	4.04154840948228	0	0.793485589045481	0.581612362525773
ENSG00000011198	ABHD5	112.449388992719	0.837793341889268	19.1474904700913	14.1667769171645
ENSG00000011201	ANOS1	7.81818924191887	0	0.179527300459358	0.0550936789781491
ENSG00000011243	AKAP8L	81.8593648376479	0	17.1534587452088	14.3302706369511
ENSG00000011258	MBTD1	19.3390013167087	0	2.09863925586618	1.38243859248344
ENSG00000011260	UTP18	46.6459554200287	0	7.4661396555551	5.65554211555696
ENSG00000011275	RNF216	41.4509256885935	0.229575650996474	8.78258206437659	6.65039833166208
ENSG00000011295	TTC19	13.3231159951014	0	1.54310703232807	1.05255373321675
ENSG00000011304	PTBP1	87.2425876707956	0	18.6990577254856	14.7298320238538
ENSG00000011332	DPF1	0.222732333853516	0	0.0108165782434632	0.00430016452577899
ENSG00000011347	SYT7	0.713934344754343	0	0.0369055148550355	0.0186319629315683
ENSG00000011376	LARS2	4.56883256153614	0.0390612611787651	0.910245990511095	0.662533881948932
ENSG00000011405	PIK3C2A	13.451680392208	0.0164669445697852	1.59180483542728	0.977624649884354
ENSG00000011422	PLAUR	826.988411414755	0	69.3330096039413	36.6322967499224
ENSG00000011426	ANLN	15.3592491403318	0.00833159082889204	0.445977696848258	0.184638511061253
ENSG00000011451	WIZ	13.3484982605271	0	2.91803890005691	2.41521365844763
ENSG00000011454	RABGAP1	12.8690449292329	0.0808366653414519	1.94694549965029	1.48777791684843
ENSG00000011465	DCN	30.0808484957415	0.015947460714813	0.942343665674192	0.25589696309145
ENSG00000011478	QPCTL	13.8438675802505	0	2.2079164674129	1.50882767327215
ENSG00000011485	PPP5C	26.8258087515057	0	2.97127840364929	2.0502351451641
ENSG00000011523	CEP68	26.3380619708064	0.0365487416315289	2.10567252970237	1.51253078837203
ENSG00000011566	MAP4K3	4.42962474763089	0.005098489561325	0.423337878258828	0.231367718209393
ENSG00000011590	ZBTB32	7.03317272420771	0	0.974573778030524	0.534813911477217
ENSG00000011600	TYROBP	4269.04041008892	0	953.082611849316	747.177355464808
ENSG00000011638	TMEM159	11.6564248834461	0	2.46539217916341	1.87976944861544
ENSG00000011677	GABRA3	0.145251522755789	0	0.00360078800965792	0
ENSG00000012048	BRCA1	4.80317024845328	0	0.633985545279819	0.492169604070729
ENSG00000012061	ERCC1	23.8491322073817	0	5.22796863144736	4.2413524405195
ENSG00000012124	CD22	78.90724238513	0	6.9481210151	4.44480948118939
ENSG00000012171	SEMA3B	8.9458513956148	0.00888143869443398	0.580668352906226	0.339357172490676
ENSG00000012174	MBTPS2	1.66253956436605	0	0.257570189186823	0.160313932986148
ENSG00000012211	PRICKLE3	16.0106106726302	0	3.06224217337489	2.49402569835475
ENSG00000012223	LTF	1403.47507614526	0.329555871755144	161.994871189241	48.7465909698042
ENSG00000012232	EXTL3	33.6248172465049	0.115622165323757	6.52064307053058	4.36127607553598
ENSG00000012504	NR1H4	2.81227537093307	0	0.0311547944315247	0
ENSG00000012660	ELOVL5	244.582281132396	0.946388591546108	31.669088010053	23.943849893847
ENSG00000012779	ALOX5	1013.5698393496	3.15582265307291	231.487157695316	143.491983099278
ENSG00000012817	KDM5D	48.8606427824969	0	5.11619615690613	2.55740479468965
ENSG00000012822	CALCOCO1	89.0518237409183	0.904959863645269	16.5996795991741	14.1848587381386
ENSG00000012963	UBR7	30.6986839813971	0.119443345621046	4.25563700239131	3.27648026832305
ENSG00000012983	MAP4K5	10.4378203632552	0.0866509970806591	1.21264585125698	0.763948587317935
